code	address	place	lat	lon
42-5	京都市伏見区醍醐西大路町30番地	西大路町公園		
42-6	京都市伏見区醍醐落保町12番地	山下茂方	34.9480786	135.8171215
42-7	京都市伏見区醍醐和泉町5番地の11	醍醐和泉公園	34.9484907	135.8161148
42-8	京都市伏見区醍醐三ノ切20番地	松岡正樹方		
43-1	京都市伏見区醍醐大構町28番地	伏見区役所醍醐支所	34.9475178	135.80964
43-2	京都市伏見区小栗栖北後藤町1番地	第二幼児遊園	34.9471304	135.8049751
43-3	京都市伏見区醍醐鍵尾町17番地	池田小学校	34.9460799	135.8084228
43-4	京都市伏見区石田大受町50番地	大受市営住宅5棟(北側)	34.9429088	135.8059406
43-5	京都市伏見区石田大受町50番地	大受市営住宅8棟(南側)	34.9421964	135.8050286
43-6	京都市伏見区小栗栖南後藤町68番地の3	関西電力送配電株式会社所有地	34.9446093	135.8031538
43-7	京都市伏見区小栗栖南後藤町6番地	小栗栖北団地8棟(東側)	34.9454199	135.8032217
44-1	京都市伏見区醍醐御霊ヶ下町128番地	御霊ケ下東公園	34.9472902	135.8141794
44-2	京都市伏見区醍醐御霊ヶ下町39番地の3	御霊ケ下公園	34.9479631	135.812962
44-3	京都市伏見区醍醐僧尊坊町1番地の202	僧園公園	34.9466421	135.8131023
44-4	京都市伏見区醍醐南西裏町10番地の23	南西裏公園	34.9455749	135.811997
44-5	京都市伏見区醍醐多近田町2番地の2	池田東小学校(北側)	34.9451762	135.8130005
44-6	京都市伏見区醍醐多近田町2番地の2	池田東小学校(東側)	34.9445342	135.8130971
44-7	京都市伏見区醍醐江奈志町10番地の7	江奈志公園	34.9444207	135.8100609
44-8	京都市伏見区石田大受町13番地の2	大受新開公園	34.9426137	135.8086999
45-1	京都市伏見区小栗栖森本町16番地の4	小栗栖公園	34.9430579	135.800672
45-2	京都市伏見区小栗栖森本町13番地	小栗栖市営住宅9棟前	34.9426404	135.7992174
45-3	京都市伏見区小栗栖中山田町50番地	府営住宅小栗栖西団地30棟(東側)	34.9426795	135.7973088
45-4	京都市伏見区小栗栖中山田町50番地	府営住宅小栗栖西団地29棟(西側)	34.9423629	135.7962306
45-5	京都市伏見区小栗栖中山田町50番地	府営住宅小栗栖西団地25棟(南側)	34.9411184	135.795898
45-6	京都市伏見区石田川向54番地の1	府営住宅小栗栖西団地第1駐車場		
45-7	京都市伏見区小栗栖森本町47番地の4	栄桜小中学校	34.9420521	135.7979312
46-1	京都市伏見区小栗栖南後藤町90番地の1	田中所有ガレージ		
46-2	京都市伏見区小栗栖中山田町12番地の1	府営住宅小栗栖西団地1棟(西側)	34.9409547	135.7923191
46-3	京都市伏見区小栗栖中山田町35番地の1	石田幼稚園(北側)	34.9445963	135.7965175
46-4	京都市伏見区小栗栖中山田町26番地	中山田第二公園	34.9437503	135.7963738
46-5	京都市伏見区小栗栖中山田町71番地	府営住宅小栗栖西団地20棟(南側)	34.9426152	135.7937859
46-6	京都市伏見区小栗栖中山田町60番地	府営住宅小栗栖西団地16棟(南側)	34.9411755	135.7939922
46-7	京都市伏見区小栗栖中山田町12番地の1	府営住宅小栗栖西団地3棟(西側)	34.9397762	135.7914286
46-8	京都市伏見区小栗栖小阪町84番3	小栗栖小阪公園	34.9450361	135.8008128
47-1	京都市伏見区醍醐上ノ山町21番地の5	上の山公園(南側)	34.9548076	135.8147383
47-2	京都市伏見区醍醐川久保町1番地	醍醐西小学校(南側)	34.9522677	135.8117025
47-3	京都市伏見区醍醐折戸町8番地の4	折戸公園	34.9519521	135.8100939
47-4	京都市伏見区醍醐折戸町8番地	醍醐西市営住宅1号棟(南側ブロック)	34.9493938	135.8084907
47-5	京都市伏見区醍醐川久保町1番地	醍醐西小学校(北側)	34.9534021	135.8124374
47-6	京都市伏見区醍醐西大路町128番地の5	西大路町第二公園	34.9516288	135.8148889
47-7	京都市伏見区醍醐中山町39番地の9	中山公園(東側)	34.9530289	135.815216
47-8	京都市伏見区醍醐北西裏町25番地	醍醐西公園(西側)	34.9517991	135.8126158
48-1	京都市伏見区醍醐上ノ山町11番地	同和園北側進入路(南側)	34.9566	135.8156042
48-2	京都市伏見区醍醐京道町12番地	京道公園	34.9582172	135.8184005
48-3	京都市伏見区醍醐京道町2番地の1	醍醐北団地会集会所ゆとりうむ	34.9574091	135.8165633
48-4	京都市伏見区醍醐古道町22番地の2	学校法人小野幼稚園		
48-5	京都市伏見区醍醐大高町10番地の2	大高公園	34.9592523	135.8227752
48-6	京都市伏見区醍醐大畑町87番地	醍醐大畑公園	34.9616693	135.8242131
48-7	京都市伏見区醍醐廻り戸町39番地	醍醐廻り戸公園		
48-8	京都市伏見区醍醐烏橋町15番地の21	烏橋公園	34.956465	135.8198757
49-1	京都市伏見区羽束師菱川町494番地の3	菱川第五公園	34.9357309	135.717367
49-2	京都市伏見区羽束師菱川町512番地の10	菱川第三公園		
49-3	京都市伏見区久我西出町12番地の75	久我西出第二公園	34.9369733	135.7203273
49-4	京都市伏見区羽束師菱川町569番地の4	菱川第二公園	34.9367168	135.7193305
49-5	京都市伏見区久我西出町11番地の135	菱川公園	34.9367891	135.7169879
50-1	京都市伏見区久我本町9番地の103	株式会社原田工業		
50-2	京都市伏見区久我本町11番地の215	久我本町公園	34.9468426	135.7233368
50-3	京都市伏見区久我石原町9番地の49	久我石原公園	34.9486484	135.7249124
50-4	京都市伏見区久我御旅町4番地の203	久我御旅公園	34.9421211	135.7342097
50-5	京都市伏見区久我本町5番地の43	妙昌寺	34.9442977	135.7332177
50-6	京都市伏見区久我御旅町5番地の31	御旅公園	34.9429254	135.731656
50-7	京都市伏見区久我御旅町3番地の3	久我自治連合会館	34.9418232	135.7328345
