code	address	place	lat	lon
32-1	京都市左京区静市静原町71	田中博一様方	35.1097551	135.7924383
32-2	京都市左京区静市静原町109	伊藤丈夫様方	35.1103128	135.7900685
32-3	京都市左京区静市静原町224	静原集会所		
32-4	京都市左京区静市静原町	左京土木みどり事務所管理地(水谷橋北東)	35.1087906	135.7848391
33-1	京都市左京区鞍馬二ノ瀬町47	二ノ瀬総堂	35.0991743	135.7625807
33-2	京都市左京区鞍馬二ノ瀬町167	杉原守様方	35.0981052	135.7629941
33-3	京都市左京区鞍馬二ノ瀬町	左京土木みどり事務所管理地(二ノ瀬バス停付近)	35.0989943	135.7631868
34-1	京都市左京区鞍馬貴船町43	貴船神社(地蔵堂向かい)	35.1212441	135.763181
34-2	京都市左京区鞍馬貴船町76	鳥居宏行様方	35.123922	135.7639287
34-3	京都市左京区鞍馬貴船町25	鳥居良則様方		
35-1	京都市左京区鞍馬本町	左京土木みどり事務所管理地(同町406番地付近)	35.1161391	135.7748506
35-2	京都市左京区鞍馬本町254	鞍馬寺山門下(鞍馬公民館)		
35-3	京都市左京区鞍馬本町35	岸根良成様所有地 (十王橋バス停付近)	35.1105493	135.7685771
36-1	京都市左京区花脊別所町249	別所自治会館		
36-2	京都市左京区花脊別所町86	藤井ひゆ様方		
37-1	京都市左京区花脊八桝町141	春日神社		
37-2	京都市左京区花脊大布施町196	左京区役所花脊出張所		
37-3	京都市左京区花脊大布施町360	堀治樹様所有地(南橋西)	35.2056653	135.7727735
37-4	京都市左京区花脊原地町146	和田万美子様所有地(原地中の町バス停付近)	35.234943	135.7701419
37-5	京都市左京区花脊八桝町417	鋸屋秀明様所有地 (教会前バス停付近)	35.2284164	135.7802899
37-6	京都市左京区花脊八桝町833	白谷俊之様所有地 (八桝橋バス停付近)	35.2232368	135.7808907
38-1	京都市左京区広河原下之町276-1	新谷久芳様所有地 (菅原バス停付近)	35.2591033	135.7522115
38-2	京都市左京区広河原下之町316	高橋直人様所有地(下の町バス停南)	35.2554251	135.7567694
38-3	京都市左京区広河原能見町87	元堰源小学校(正面入口横)	35.2497304	135.7658971
38-4	京都市左京区広河原能見町	沖島弘子様所有地(同町245番地付近)	35.2567926	135.766441
